ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
5628	228	Chinese cabbage	Bana	Bana	ʑo¹³pe³¹tsʰai⁵⁵	ʑo¹³pe³¹tsʰai⁵⁵	ʑ o ¹³ + p e ³¹ + tsʰ ai ⁵⁵		774	26.265147	110.096902	
5629	228	Chinese cabbage	Younuo	Younuo	ky⁴⁴jo⁴⁴	ky⁴⁴jo⁴⁴	k y ⁴⁴ + j o ⁴⁴	youn1235	774	25.730893	110.115975	
5634	228	Chinese cabbage	BiaoMin	Biao Min	pʰɛ²¹lai³³	pʰɛ²¹lai³³	pʰ ɛ ²¹ + l ai ³³	biao1254	774	25.82286	111.29622	
5635	228	Chinese cabbage	ZaoMin	Zao Min	pa²²soi²⁴	pa²²soi²⁴	p a ²² + s oi ²⁴	dzao1238	774	24.612303	112.266749	
12543	513	I	EasternLuobuohe	Luobuohe, Eastern	kaŋ⁵⁵	kaŋ⁵⁵	k a ŋ ⁵⁵	luop1235	1209	26.63966	107.913354	
12544	513	I	WesternLuobuohe	Luobuohe, Western	kɑŋ⁵⁵	kɑŋ⁵⁵	k ɑ ŋ ⁵⁵	luop1235	1209	26.854607	107.226676	
12545	513	I	Chuanqiandian	Chuanqiandian	ko⁵⁵	ko⁵⁵	k o ⁵⁵	chua1256	1209	27.51846	105.421028	
12546	513	I	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ŋ̩²⁴	ŋ̩²⁴	ŋ̩ ²⁴	nort2749	1209	26.231562	106.861969	
12549	513	I	WesternXiangxi	Xiangxi, West	we²²	we²²	w e ²²	west2430	1209	28.33212	109.422366	
12550	513	I	EasternXiangxi	Xiangxi, East	wei⁵⁵	wei⁵⁵	w ei ⁵⁵	east2371	1209	28.124036	109.890473	
12552	513	I	EasternQiandong	Qiandong, East	ʑi²¹²	ʑi²¹²	ʑ i ²¹²	east2370	1209	27.78098	110.499463	
12554	513	I	WesternQiandong	Qiandong, West	vei²¹	vei²¹	v ei ²¹		1209	26.43106	107.68758	
12555	513	I	WesternBaheng	Baheng, West	waŋ¹¹	waŋ¹¹	w a ŋ ¹¹	pahn1237	1209	25.74971	109.286281	
12556	513	I	EasternBahen	Baheng, East	waŋ¹¹	waŋ¹¹	w a ŋ ¹¹	pahn1237	1209	27.11733	111.02615	
12559	513	I	Numao	Numao	tɕuŋ¹³	tɕuŋ¹³	tɕ u ŋ ¹³	numa1251	1209	25.447767	108.064732	
12560	513	I	Bana	Bana	va²²	va²²	v a ²²		1209	26.265147	110.096902	
12561	513	I	Younuo	Younuo	vo³²	vo³²	v o ³²	youn1235	1209	25.730893	110.115975	
12566	513	I	BiaoMin	Biao Min	kəu³⁵	kəu³⁵	k əu ³⁵	biao1254	1209	25.82286	111.29622	
12567	513	I	ZaoMin	Zao Min	tsja⁴⁴	tsja⁴⁴	ts j a ⁴⁴	dzao1238	1209	24.612303	112.266749	
1135	47	a blind person	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²zo²⁴ma²⁴	ʔa⁰²zo²⁴ma²⁴	ʔ a ⁰/² + z o ²⁴ + m a ²⁴	luop1235	457	26.63966	107.913354	
1136	47	a blind person	WesternLuobuohe	Luobuohe, Western	ʔə⁰²ðo³⁵mɑ³⁵	ʔə⁰²ðo³⁵mɑ³⁵	ʔ ə ⁰/² + ð o ³⁵ + m ɑ ³⁵	luop1235	457	26.854607	107.226676	
1137	47	a blind person	Chuanqiandian	Chuanqiandian	ɬi¹³mua¹³	ɬi¹³mua¹³	ɬ i ¹³ + m u/w a ¹³	chua1256	457	27.51846	105.421028	
1138	47	a blind person	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɬi²²mə̃²²	tɬi²²mə̃²²	tɬ i ²² + m ə̃ ²²	nort2749	457	26.231562	106.861969	
1141	47	a blind person	WesternXiangxi	Xiangxi, West	ne³¹cu²²	ne³¹cu²²	n e ³¹ + c u ²²	west2430	457	28.33212	109.422366	
1142	47	a blind person	EasternXiangxi	Xiangxi, East	da¹³mi¹³	da¹³mi¹³	d a ¹³ + m i ¹³	east2371	457	28.124036	109.890473	
1144	47	a blind person	EasternQiandong	Qiandong, East	ha¹³tsɿ³³	ha¹³tsɿ³³	h a ¹³ + ts ɿ ³³	east2370	457	27.78098	110.499463	
1146	47	a blind person	WesternQiandong	Qiandong, West	ɬjeu⁵³me²²	ɬjeu⁵³me²²	ɬ j eu ⁵³ + m e ²²		457	26.43106	107.68758	
1147	47	a blind person	WesternBaheng	Baheng, West	toŋ⁵⁵mei⁴⁴	toŋ⁵⁵mei⁴⁴	t o ŋ ⁵⁵ + m ei ⁴⁴	pahn1237	457	25.74971	109.286281	
1148	47	a blind person	EasternBahen	Baheng, East	ha⁵⁵tsɿ⁰³	ha⁵⁵tsɿ⁰³	h a ⁵⁵ + ts ɿ ⁰/³	pahn1237	457	27.11733	111.02615	
1151	47	a blind person	Numao	Numao	maŋ³¹kja⁴²	maŋ³¹kja⁴²	m a ŋ ³¹ + k j a ⁴²	numa1251	457	25.447767	108.064732	
1152	47	a blind person	Bana	Bana	bai¹³kje³¹³	bai¹³kje³¹³	b ai ¹³ + k j e ³¹³		457	26.265147	110.096902	
1153	47	a blind person	Younuo	Younuo	kʰo⁵⁴mo³²	kʰo⁵⁴mo³²	kʰ o ⁵⁴ + m o ³²	youn1235	457	25.730893	110.115975	
1158	47	a blind person	BiaoMin	Biao Min	mi⁴²ɬan³⁵	mi⁴²ɬan³⁵	m i ⁴² + ɬ a n ³⁵	biao1254	457	25.82286	111.29622	
1159	47	a blind person	ZaoMin	Zao Min	mai⁵³maŋ⁵³	mai⁵³maŋ⁵³	m ai ⁵³ + m a ŋ ⁵³	dzao1238	457	24.612303	112.266749	
1185	49	a deaf person	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²luŋ³¹mbi³¹	ʔa⁰²luŋ³¹mbi³¹	ʔ a ⁰/² + l u ŋ ³¹ + ⁿb i ³¹	luop1235	458	26.63966	107.913354	
1186	49	a deaf person	WesternLuobuohe	Luobuohe, Western	ʔə⁰²loŋ³¹mbi³¹	ʔə⁰²loŋ³¹mbi³¹	ʔ ə ⁰/² + l o ŋ ³¹ + ⁿb i ³¹	luop1235	458	26.854607	107.226676	
1187	49	a deaf person	Chuanqiandian	Chuanqiandian	laŋ¹³ntʂe²¹	laŋ¹³ntʂe²¹	l a ŋ ¹³ + ⁿʈʂ e ²¹	chua1256	458	27.51846	105.421028	
1188	49	a deaf person	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	lã⁵⁵mplɛ⁵⁵	lã⁵⁵mplɛ⁵⁵	l ã ⁵⁵ + ⁿp l ɛ ⁵⁵	nort2749	458	26.231562	106.861969	
1191	49	a deaf person	WesternXiangxi	Xiangxi, West	ne³¹tu³⁵	ne³¹tu³⁵	n e ³¹ + t u ³⁵	west2430	458	28.33212	109.422366	
1192	49	a deaf person	EasternXiangxi	Xiangxi, East	ljo³¹mɯ³¹	ljo³¹mɯ³¹	l j o ³¹ + m ɯ ³¹	east2371	458	28.124036	109.890473	
1194	49	a deaf person	EasternQiandong	Qiandong, East	leŋ²⁴tsɿ³³	leŋ²⁴tsɿ³³	l e ŋ ²⁴ + ts ɿ ³³	east2370	458	27.78098	110.499463	
1196	49	a deaf person	WesternQiandong	Qiandong, West	ɬuŋ⁵⁵me⁵⁵	ɬuŋ⁵⁵me⁵⁵	ɬ u ŋ ⁵⁵ + m e ⁵⁵		458	26.43106	107.68758	
1197	49	a deaf person	WesternBaheng	Baheng, West	loŋ³³	loŋ³³	l o ŋ ³³	pahn1237	458	25.74971	109.286281	
1198	49	a deaf person	EasternBahen	Baheng, East	luŋ⁵⁵tsɿ⁰³	luŋ⁵⁵tsɿ⁰³	l u ŋ ⁵⁵ + ts ɿ ⁰/³	pahn1237	458	27.11733	111.02615	
1201	49	a deaf person	Numao	Numao	mpje⁵⁵la¹³	mpje⁵⁵la¹³	ⁿp j e ⁵⁵ + l a ¹³	numa1251	458	25.447767	108.064732	
1202	49	a deaf person	Bana	Bana	luŋ¹³tsai⁰⁴	luŋ¹³tsai⁰⁴	l u ŋ ¹³ + ts ai ⁰/⁴		458	26.265147	110.096902	
1203	49	a deaf person	Younuo	Younuo	leŋ¹³	leŋ¹³	l e ŋ ¹³	youn1235	458	25.730893	110.115975	
1208	49	a deaf person	BiaoMin	Biao Min	duə³³tsaŋ³⁵	duə³³tsaŋ³⁵	d u/w ə ³³ + ts a ŋ ³⁵	biao1254	458	25.82286	111.29622	
1209	49	a deaf person	ZaoMin	Zao Min	bju⁵³doŋ⁴⁴	bju⁵³doŋ⁴⁴	b j u ⁵³ + d o ŋ ⁴⁴	dzao1238	458	24.612303	112.266749	
1160	48	a lame person	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²la³¹to²⁴	ʔa⁰²la³¹to²⁴	ʔ a ⁰/² + l a ³¹ + t o ²⁴	luop1235	2322	26.63966	107.913354	
1161	48	a lame person	WesternLuobuohe	Luobuohe, Western	lɑ³¹to³⁵	lɑ³¹to³⁵	l ɑ ³¹ + t o ³⁵	luop1235	2322	26.854607	107.226676	
1162	48	a lame person	Chuanqiandian	Chuanqiandian	tɕe¹³qaŋ⁴³	tɕe¹³qaŋ⁴³	tɕ e ¹³ + q a ŋ ⁴³	chua1256	2322	27.51846	105.421028	
1163	48	a lame person	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	lɯ⁵⁵tɕɛ³¹	lɯ⁵⁵tɕɛ³¹	l ɯ ⁵⁵ + tɕ ɛ ³¹	nort2749	2322	26.231562	106.861969	
1166	48	a lame person	WesternXiangxi	Xiangxi, West	ne³¹ljɑ³¹	ne³¹ljɑ³¹	n e ³¹ + l j ɑ ³¹	west2430	2322	28.33212	109.422366	
1167	48	a lame person	EasternXiangxi	Xiangxi, East	pai³³ta¹³	pai³³ta¹³	p ai ³³ + t a ¹³	east2371	2322	28.124036	109.890473	
1169	48	a lame person	EasternQiandong	Qiandong, East	lja⁴⁴tsɿ³³	lja⁴⁴tsɿ³³	l j a ⁴⁴ + ts ɿ ³³	east2370	2322	27.78098	110.499463	
1171	48	a lame person	WesternQiandong	Qiandong, West	lja⁵⁵to³³	lja⁵⁵to³³	l j a ⁵⁵ + t o ³³		2322	26.43106	107.68758	
1172	48	a lame person	WesternBaheng	Baheng, West	pa⁵³lja⁴⁴	pa⁵³lja⁴⁴	p a ⁵³ + l j a ⁴⁴	pahn1237	2322	25.74971	109.286281	
1173	48	a lame person	EasternBahen	Baheng, East	pai⁵⁵tsɿ⁰³	pai⁵⁵tsɿ⁰³	p ai ⁵⁵ + ts ɿ ⁰/³	pahn1237	2322	27.11733	111.02615	
1176	48	a lame person	Numao	Numao	nu⁵⁵ko⁴⁴	nu⁵⁵ko⁴⁴	n u ⁵⁵ + k o ⁴⁴	numa1251	2322	25.447767	108.064732	
1177	48	a lame person	Bana	Bana	la⁵⁵tu³⁵; la⁵⁵tsai⁰⁴	la⁵⁵tu³⁵	l a ⁵⁵ + t u ³⁵		2322	26.265147	110.096902	
1178	48	a lame person	Bana	Bana	la⁵⁵tu³⁵; la⁵⁵tsai⁰⁴	la⁵⁵tsai⁰⁴	l a ⁵⁵ + ts ai ⁰/⁴		2322	26.265147	110.096902	
1179	48	a lame person	Younuo	Younuo	pai³³teu⁵⁴	pai³³teu⁵⁴	p ai ³³ + t eu ⁵⁴	youn1235	2322	25.730893	110.115975	
1184	48	a lame person	BiaoMin	Biao Min	pai³³	pai³³	p ai ³³	biao1254	2322	25.82286	111.29622	
1210	50	a person with a pockmarked face	EasternLuobuohe	Luobuohe, Eastern	ʔa⁰²mjuŋ⁵⁵ʈa³³	ʔa⁰²mjuŋ⁵⁵ʈa³³	ʔ a ⁰/² + m j u ŋ ⁵⁵ + ʈ a ³³	luop1235	3366	26.63966	107.913354	
1211	50	a person with a pockmarked face	WesternLuobuohe	Luobuohe, Western	ko³¹to³⁵mɑ³⁵	ko³¹to³⁵mɑ³⁵	k o ³¹ + t o ³⁵ + m ɑ ³⁵	luop1235	3366	26.854607	107.226676	
1212	50	a person with a pockmarked face	Chuanqiandian	Chuanqiandian	noŋ⁴³maŋ³¹	noŋ⁴³maŋ³¹	n o ŋ ⁴³ + m a ŋ ³¹	chua1256	3366	27.51846	105.421028	
1215	50	a person with a pockmarked face	WesternXiangxi	Xiangxi, West	mɑ³¹tsi⁵³	mɑ³¹tsi⁵³	m ɑ ³¹ + ts i ⁵³	west2430	3366	28.33212	109.422366	
1216	50	a person with a pockmarked face	EasternXiangxi	Xiangxi, East	ma³¹tsɿ³³	ma³¹tsɿ³³	m a ³¹ + ts ɿ ³³	east2371	3366	28.124036	109.890473	
1219	50	a person with a pockmarked face	WesternQiandong	Qiandong, West	qa³³teu⁵³	qa³³teu⁵³	q a ³³ + t eu ⁵³		3366	26.43106	107.68758	
1220	50	a person with a pockmarked face	WesternBaheng	Baheng, West	qa⁰³ljeu⁵⁵	qa⁰³ljeu⁵⁵	q a ⁰/³ + l j eu ⁵⁵	pahn1237	3366	25.74971	109.286281	
1221	50	a person with a pockmarked face	EasternBahen	Baheng, East	ma³³tsɿ⁰³	ma³³tsɿ⁰³	m a ³³ + ts ɿ ⁰/³	pahn1237	3366	27.11733	111.02615	
1223	50	a person with a pockmarked face	Numao	Numao	san⁵³	san⁵³	s a n ⁵³	numa1251	3366	25.447767	108.064732	
1224	50	a person with a pockmarked face	Bana	Bana	mai³¹³tsai⁰⁴	mai³¹³tsai⁰⁴	m ai ³¹³ + ts ai ⁰/⁴		3366	26.265147	110.096902	
1225	50	a person with a pockmarked face	Younuo	Younuo	ma¹³ty³³	ma¹³ty³³	m a ¹³ + t y ³³	youn1235	3366	25.730893	110.115975	
1230	50	a person with a pockmarked face	BiaoMin	Biao Min	ma⁴²tsaŋ³⁵	ma⁴²tsaŋ³⁵	m a ⁴² + ts a ŋ ³⁵	biao1254	3366	25.82286	111.29622	
1231	50	a person with a pockmarked face	ZaoMin	Zao Min	men⁴⁴pen⁴⁴	men⁴⁴pen⁴⁴	m e n ⁴⁴ + p e n ⁴⁴	dzao1238	3366	24.612303	112.266749	
11923	488	afternoon	EasternLuobuohe	Luobuohe, Eastern	tə⁰²si³¹ȵa²⁴pjo³³	tə⁰²si³¹ȵa²⁴pjo³³	t ə ⁰/² + s i ³¹ + ȵ a ²⁴ + p j o ³³	luop1235	1807	26.63966	107.913354	
11924	488	afternoon	WesternLuobuohe	Luobuohe, Western	ȵɑ³¹sɑŋ³⁵	ȵɑ³¹sɑŋ³⁵	ȵ ɑ ³¹ + s ɑ ŋ ³⁵	luop1235	1807	26.854607	107.226676	
11925	488	afternoon	Chuanqiandian	Chuanqiandian	taŋ⁵⁵nau³¹m̥au⁴⁴	taŋ⁵⁵nau³¹m̥au⁴⁴	t a ŋ ⁵⁵ + n au ³¹ + m̥ au ⁴⁴	chua1256	1807	27.51846	105.421028	
11926	488	afternoon	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	sʰi²⁴lə̃¹³sʰə̃⁴²	sʰi²⁴lə̃¹³sʰə̃⁴²	sʰ i ²⁴ + l ə̃ ¹³ + sʰ ə̃ ⁴²	nort2749	1807	26.231562	106.861969	
11929	488	afternoon	WesternXiangxi	Xiangxi, West	n̥e³⁵ɕi³⁵	n̥e³⁵ɕi³⁵	n̥ e ³⁵ + ɕ i ³⁵	west2430	1807	28.33212	109.422366	
11930	488	afternoon	EasternXiangxi	Xiangxi, East	m̥aŋ³³ləɯ⁵⁵	m̥aŋ³³ləɯ⁵⁵	m̥ a ŋ ³³ + l əɯ ⁵⁵	east2371	1807	28.124036	109.890473	
11932	488	afternoon	EasternQiandong	Qiandong, East	taŋ²¹²nei²⁴qan²⁴	taŋ²¹²nei²⁴qan²⁴	t a ŋ ²¹² + n ei ²⁴ + q a n ²⁴	east2370	1807	27.78098	110.499463	
11934	488	afternoon	WesternQiandong	Qiandong, West	tju³³sa⁵³	tju³³sa⁵³	t j u ³³ + s a ⁵³		1807	26.43106	107.68758	
11935	488	afternoon	WesternBaheng	Baheng, West	qa⁰³ma¹¹m̩³¹tʰoŋ³⁵	qa⁰³ma¹¹m̩³¹tʰoŋ³⁵	q a ⁰/³ + m a ¹¹ + m m̩ ³¹ + tʰ o ŋ ³⁵	pahn1237	1807	25.74971	109.286281	
11938	488	afternoon	Bana	Bana	ha⁵³pŋ⁵⁵ni¹³	ha⁵³pŋ⁵⁵ni¹³	h a ⁵³ + p ŋ ⁵⁵ + n i ¹³		1807	26.265147	110.096902	
11939	488	afternoon	Younuo	Younuo	jo²¹poi²¹	jo²¹poi²¹	j o ²¹ + p oi ²¹	youn1235	1807	25.730893	110.115975	
6955	283	alcoholic beverage	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵tɕo⁵⁵	qo⁰⁵tɕo⁵⁵	q o ⁰/⁵ + tɕ o ⁵⁵	luop1235	404	26.63966	107.913354	
6956	283	alcoholic beverage	WesternLuobuohe	Luobuohe, Western	ʔə⁰²tɕo⁵⁵	ʔə⁰²tɕo⁵⁵	ʔ ə ⁰/² + tɕ o ⁵⁵	luop1235	404	26.854607	107.226676	
6957	283	alcoholic beverage	Chuanqiandian	Chuanqiandian	tɕeu⁵⁵	tɕeu⁵⁵	tɕ eu ⁵⁵	chua1256	404	27.51846	105.421028	
6958	283	alcoholic beverage	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕə¹³	tɕə¹³	tɕ ə ¹³	nort2749	404	26.231562	106.861969	
6961	283	alcoholic beverage	WesternXiangxi	Xiangxi, West	tɕɯ⁴⁴	tɕɯ⁴⁴	tɕ ɯ ⁴⁴	west2430	404	28.33212	109.422366	
6962	283	alcoholic beverage	EasternXiangxi	Xiangxi, East	tsɿ⁵⁵	tsɿ⁵⁵	ts ɿ ⁵⁵	east2371	404	28.124036	109.890473	
6964	283	alcoholic beverage	EasternQiandong	Qiandong, East	tɕo³³	tɕo³³	tɕ o ³³	east2370	404	27.78098	110.499463	
6966	283	alcoholic beverage	WesternQiandong	Qiandong, West	tɕo¹³	tɕo¹³	tɕ o ¹³		404	26.43106	107.68758	
6967	283	alcoholic beverage	WesternBaheng	Baheng, West	tɕeu³¹	tɕeu³¹	tɕ eu ³¹	pahn1237	404	25.74971	109.286281	
6968	283	alcoholic beverage	EasternBahen	Baheng, East	tɕeu³¹³	tɕeu³¹³	tɕ eu ³¹³	pahn1237	404	27.11733	111.02615	
6971	283	alcoholic beverage	Numao	Numao	tɕa¹³	tɕa¹³	tɕ a ¹³	numa1251	404	25.447767	108.064732	
6972	283	alcoholic beverage	Bana	Bana	tɕeu⁴⁴	tɕeu⁴⁴	tɕ eu ⁴⁴		404	26.265147	110.096902	
6973	283	alcoholic beverage	Younuo	Younuo	tju³³	tju³³	t j u ³³	youn1235	404	25.730893	110.115975	
6978	283	alcoholic beverage	BiaoMin	Biao Min	tju³⁵	tju³⁵	t j u ³⁵	biao1254	404	25.82286	111.29622	
6979	283	alcoholic beverage	ZaoMin	Zao Min	dju²⁴	dju²⁴	d j u ²⁴	dzao1238	404	24.612303	112.266749	
14246	580	alive (living)	EasternLuobuohe	Luobuohe, Eastern	tə⁰²ʑe³¹	tə⁰²ʑe³¹	t ə ⁰/² + ʑ e ³¹	luop1235	1422	26.63966	107.913354	
14247	580	alive (living)	WesternLuobuohe	Luobuohe, Western	tə⁰²ʑe³¹	tə⁰²ʑe³¹	t ə ⁰/² + ʑ e ³¹	luop1235	1422	26.854607	107.226676	
14248	580	alive (living)	Chuanqiandian	Chuanqiandian	tɕa³¹	tɕa³¹	tɕ a ³¹	chua1256	1422	27.51846	105.421028	
14249	580	alive (living)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕẽ⁵⁵; ka⁵⁵	tɕẽ⁵⁵	tɕ ẽ ⁵⁵	nort2749	1422	26.231562	106.861969	
14250	580	alive (living)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕẽ⁵⁵; ka⁵⁵	ka⁵⁵	k a ⁵⁵	nort2749	1422	26.231562	106.861969	
14253	580	alive (living)	WesternXiangxi	Xiangxi, West	ȵu²²	ȵu²²	ȵ u ²²	west2430	1422	28.33212	109.422366	
14254	580	alive (living)	EasternXiangxi	Xiangxi, East	ȵuŋ⁵⁵	ȵuŋ⁵⁵	ȵ u ŋ ⁵⁵	east2371	1422	28.124036	109.890473	
14256	580	alive (living)	EasternQiandong	Qiandong, East	ho³⁵	ho³⁵	h o ³⁵	east2370	1422	27.78098	110.499463	
14258	580	alive (living)	WesternQiandong	Qiandong, West	ɣa²²	ɣa²²	ɣ a ²²		1422	26.43106	107.68758	
14259	580	alive (living)	WesternBaheng	Baheng, West	ha³⁵nje³³	ha³⁵nje³³	h a ³⁵ + nʲ e ³³	pahn1237	1422	25.74971	109.286281	
14260	580	alive (living)	EasternBahen	Baheng, East	ho³⁵	ho³⁵	h o ³⁵	pahn1237	1422	27.11733	111.02615	
14263	580	alive (living)	Numao	Numao	kjan¹³	kjan¹³	k j a n ¹³	numa1251	1422	25.447767	108.064732	
14264	580	alive (living)	Bana	Bana	ho³⁵	ho³⁵	h o ³⁵		1422	26.265147	110.096902	
14265	580	alive (living)	Younuo	Younuo	ha³²	ha³²	h a ³²	youn1235	1422	25.730893	110.115975	
14270	580	alive (living)	BiaoMin	Biao Min	xuə²¹	xuə²¹	x u/w ə ²¹	biao1254	1422	25.82286	111.29622	
14271	580	alive (living)	ZaoMin	Zao Min	saŋ²²	saŋ²²	s a ŋ ²²	dzao1238	1422	24.612303	112.266749	
